timestamp,open,high,low,close,volume
2021-06-28T17:45:00Z,1.1927,1.19292,1.19244,1.19245,298
2021-06-28T18:00:00Z,1.19244,1.19244,1.19202,1.19208,270
2021-06-28T18:15:00Z,1.19209,1.19268,1.1920600000000001,1.1926700000000001,172
2021-06-28T18:30:00Z,1.1926700000000001,1.19291,1.19264,1.19283,271
2021-06-28T18:45:00Z,1.19281,1.1929,1.19225,1.19235,324
2021-06-28T19:00:00Z,1.19236,1.19263,1.19231,1.19234,198
2021-06-28T19:15:00Z,1.19235,1.19249,1.19224,1.19245,145
2021-06-28T19:30:00Z,1.19246,1.19255,1.19232,1.19252,123
2021-06-28T19:45:00Z,1.19252,1.19258,1.19235,1.19248,221
2021-06-28T20:00:00Z,1.1925,1.19253,1.19236,1.19238,169
2021-06-28T20:15:00Z,1.19239,1.19249,1.19232,1.19234,59
2021-06-28T20:30:00Z,1.19235,1.19236,1.19224,1.1923300000000001,71
2021-06-28T20:45:00Z,1.19232,1.19265,1.19222,1.19265,202
2021-06-28T21:00:00Z,1.19263,1.19302,1.1923,1.1923300000000001,83
2021-06-28T21:15:00Z,1.19258,1.19273,1.19253,1.19253,25
2021-06-28T21:30:00Z,1.19253,1.19253,1.19249,1.19253,6
2021-06-28T21:45:00Z,1.19261,1.19261,1.19244,1.19256,61
2021-06-28T22:00:00Z,1.19255,1.1926700000000001,1.19242,1.19247,159
2021-06-28T22:15:00Z,1.19248,1.19262,1.19244,1.19256,113
2021-06-28T22:30:00Z,1.19257,1.19266,1.19251,1.19256,106
2021-06-28T22:45:00Z,1.19256,1.19257,1.1924299999999999,1.19251,152
2021-06-28T23:00:00Z,1.19251,1.19263,1.19247,1.19255,81
2021-06-28T23:15:00Z,1.19255,1.19266,1.19255,1.1926,61
2021-06-28T23:30:00Z,1.1926,1.1926700000000001,1.19249,1.1926700000000001,44
2021-06-28T23:45:00Z,1.1926700000000001,1.19289,1.19262,1.19289,145
2021-06-29T00:00:00Z,1.19289,1.193,1.19249,1.19254,338
2021-06-29T00:15:00Z,1.19252,1.19252,1.19205,1.19209,230
2021-06-29T00:30:00Z,1.19208,1.19234,1.19193,1.19231,178
2021-06-29T00:45:00Z,1.1923300000000001,1.19235,1.1918,1.19194,480
2021-06-29T01:00:00Z,1.19196,1.1923,1.19188,1.19208,409
2021-06-29T01:15:00Z,1.19208,1.19248,1.19202,1.19242,237
2021-06-29T01:30:00Z,1.1924299999999999,1.19245,1.1918199999999999,1.19189,303
2021-06-29T01:45:00Z,1.1919,1.19203,1.19162,1.19169,224
2021-06-29T02:00:00Z,1.19169,1.19169,1.19133,1.19137,309
2021-06-29T02:15:00Z,1.19137,1.19173,1.19128,1.19169,222
2021-06-29T02:30:00Z,1.19169,1.19171,1.19136,1.19153,303
2021-06-29T02:45:00Z,1.19152,1.1915499999999999,1.19133,1.19142,251
2021-06-29T03:00:00Z,1.19142,1.19153,1.1911100000000001,1.19123,224
2021-06-29T03:15:00Z,1.19123,1.19143,1.19119,1.19131,276
2021-06-29T03:30:00Z,1.19133,1.19133,1.19079,1.19088,260
2021-06-29T03:45:00Z,1.1909,1.19119,1.1908400000000001,1.19114,229
2021-06-29T04:00:00Z,1.19115,1.19122,1.19108,1.1911,198
2021-06-29T04:15:00Z,1.1911100000000001,1.19137,1.1911100000000001,1.19136,202
2021-06-29T04:30:00Z,1.19136,1.19149,1.19128,1.19139,127
2021-06-29T04:45:00Z,1.1914,1.1914,1.19103,1.19107,185
2021-06-29T05:00:00Z,1.19108,1.19134,1.19107,1.1913,147
2021-06-29T05:15:00Z,1.1913,1.1915499999999999,1.1913,1.19152,149
2021-06-29T05:30:00Z,1.19152,1.192,1.19152,1.19192,235
2021-06-29T05:45:00Z,1.19193,1.19218,1.1918,1.1921599999999999,256
2021-06-29T06:00:00Z,1.1921599999999999,1.1921599999999999,1.19171,1.19204,410
2021-06-29T06:15:00Z,1.19205,1.1923300000000001,1.19164,1.19207,545
2021-06-29T06:30:00Z,1.19208,1.19211,1.19169,1.19181,323
2021-06-29T06:45:00Z,1.1918,1.19227,1.19154,1.19197,588
2021-06-29T07:00:00Z,1.19198,1.1922,1.19133,1.19137,749
2021-06-29T07:15:00Z,1.19137,1.19142,1.19059,1.19096,635
2021-06-29T07:30:00Z,1.19096,1.1914,1.19079,1.1913,632
2021-06-29T07:45:00Z,1.19131,1.19156,1.19101,1.19101,696
2021-06-29T08:00:00Z,1.19102,1.19131,1.19024,1.19065,982
2021-06-29T08:15:00Z,1.19065,1.1908,1.19031,1.19043,716
2021-06-29T08:30:00Z,1.19044,1.19076,1.19003,1.19035,878
2021-06-29T08:45:00Z,1.19034,1.19056,1.18994,1.19013,754
2021-06-29T09:00:00Z,1.19014,1.1905999999999999,1.19013,1.19052,559
2021-06-29T09:15:00Z,1.19053,1.19085,1.19035,1.1908,557
2021-06-29T09:30:00Z,1.19078,1.19107,1.19055,1.19091,503
2021-06-29T09:45:00Z,1.19092,1.19117,1.19081,1.1908400000000001,378
2021-06-29T10:00:00Z,1.1908400000000001,1.19134,1.1908400000000001,1.19103,464
2021-06-29T10:15:00Z,1.19105,1.19105,1.19028,1.19043,373
2021-06-29T10:30:00Z,1.19043,1.19049,1.18997,1.1902300000000001,547
2021-06-29T10:45:00Z,1.19025,1.19067,1.18971,1.19063,566
2021-06-29T11:00:00Z,1.19062,1.19064,1.18997,1.19,641
2021-06-29T11:15:00Z,1.19,1.19017,1.18964,1.19004,793
2021-06-29T11:30:00Z,1.19004,1.19079,1.19004,1.19017,505
2021-06-29T11:45:00Z,1.19018,1.1902,1.18899,1.18903,858
2021-06-29T12:00:00Z,1.18904,1.18947,1.18875,1.1888,1138
2021-06-29T12:15:00Z,1.18879,1.18905,1.18828,1.18875,1042
2021-06-29T12:30:00Z,1.18876,1.18884,1.1881599999999999,1.18856,1148
2021-06-29T12:45:00Z,1.18855,1.18873,1.18799,1.18828,1035
2021-06-29T13:00:00Z,1.18829,1.18871,1.1877900000000001,1.18838,1048
2021-06-29T13:15:00Z,1.18839,1.18936,1.18834,1.18905,890
2021-06-29T13:30:00Z,1.18905,1.1897,1.18888,1.18935,1141
2021-06-29T13:45:00Z,1.18936,1.19005,1.18902,1.18917,1041
2021-06-29T14:00:00Z,1.18917,1.18934,1.18817,1.18925,1442
2021-06-29T14:15:00Z,1.18926,1.18954,1.18818,1.18943,1353
2021-06-29T14:30:00Z,1.18945,1.18982,1.18926,1.18948,899
2021-06-29T14:45:00Z,1.18947,1.1908400000000001,1.18892,1.19047,1484
2021-06-29T15:00:00Z,1.19046,1.19071,1.19008,1.19048,970
2021-06-29T15:15:00Z,1.19049,1.19113,1.19039,1.19112,896
2021-06-29T15:30:00Z,1.1911,1.19117,1.19072,1.19087,618
2021-06-29T15:45:00Z,1.19088,1.19089,1.19041,1.19064,573
2021-06-29T16:00:00Z,1.19063,1.19082,1.19043,1.19075,513
2021-06-29T16:15:00Z,1.19075,1.19075,1.19027,1.19034,303
2021-06-29T16:30:00Z,1.19032,1.19034,1.18975,1.18993,398
2021-06-29T16:45:00Z,1.18993,1.19018,1.18963,1.18963,420
2021-06-29T17:00:00Z,1.18959,1.18978,1.18933,1.18958,357
2021-06-29T17:15:00Z,1.18959,1.1897,1.18943,1.18951,223
2021-06-29T17:30:00Z,1.18951,1.1896200000000001,1.18943,1.18956,168
2021-06-29T17:45:00Z,1.18957,1.18974,1.18947,1.18971,242
2021-06-29T18:00:00Z,1.1897,1.19005,1.18969,1.19004,203
2021-06-29T18:15:00Z,1.19005,1.19056,1.19004,1.19056,354
2021-06-29T18:30:00Z,1.19055,1.19058,1.19013,1.19026,253
2021-06-29T18:45:00Z,1.19025,1.19048,1.19011,1.19011,322
2021-06-29T19:00:00Z,1.19011,1.19014,1.1895,1.18976,372
2021-06-29T19:15:00Z,1.18974,1.18979,1.18958,1.18967,145
2021-06-29T19:30:00Z,1.18966,1.18998,1.18964,1.18993,132
2021-06-29T19:45:00Z,1.18993,1.19009,1.1898,1.18997,343
2021-06-29T20:00:00Z,1.18996,1.19028,1.18994,1.19027,131
2021-06-29T20:15:00Z,1.19028,1.19031,1.1902,1.19029,98
2021-06-29T20:30:00Z,1.1903,1.1903,1.18997,1.19004,47
2021-06-29T20:45:00Z,1.19004,1.19004,1.18957,1.18969,402
2021-06-29T21:00:00Z,1.1897,1.19006,1.18965,1.1898,25
2021-06-29T21:15:00Z,1.1898,1.19041,1.18961,1.1898,209
2021-06-29T21:30:00Z,1.18981,1.1898900000000001,1.18979,1.18982,61
2021-06-29T21:45:00Z,1.18982,1.19001,1.18965,1.18965,136
2021-06-29T22:00:00Z,1.18964,1.19001,1.18963,1.19001,106
2021-06-29T22:15:00Z,1.19002,1.19014,1.18996,1.1901,432
2021-06-29T22:30:00Z,1.1901,1.1901,1.18979,1.18991,209
2021-06-29T22:45:00Z,1.18991,1.19004,1.18991,1.1899899999999999,48
2021-06-29T23:00:00Z,1.1899899999999999,1.1899899999999999,1.18969,1.18981,184
2021-06-29T23:15:00Z,1.18982,1.18992,1.1898,1.18991,150
2021-06-29T23:30:00Z,1.18992,1.18992,1.18978,1.1898,63
2021-06-29T23:45:00Z,1.18981,1.19017,1.18981,1.19006,137
2021-06-30T00:00:00Z,1.19006,1.19046,1.18986,1.19042,357
2021-06-30T00:15:00Z,1.19042,1.19069,1.19036,1.19063,196
2021-06-30T00:30:00Z,1.19063,1.19068,1.19017,1.19046,246
2021-06-30T00:45:00Z,1.19046,1.19051,1.18992,1.19003,593
2021-06-30T01:00:00Z,1.19003,1.19027,1.18993,1.19011,510
2021-06-30T01:15:00Z,1.19011,1.19012,1.18968,1.18992,374
2021-06-30T01:30:00Z,1.18992,1.19047,1.18984,1.19039,391
2021-06-30T01:45:00Z,1.1904,1.19069,1.1904,1.19062,381
2021-06-30T02:00:00Z,1.19062,1.19075,1.19057,1.19067,248
2021-06-30T02:15:00Z,1.19067,1.19092,1.19063,1.19067,222
2021-06-30T02:30:00Z,1.19067,1.1907,1.19059,1.19061,168
2021-06-30T02:45:00Z,1.1905999999999999,1.1905999999999999,1.1902300000000001,1.19031,278
2021-06-30T03:00:00Z,1.1903,1.19032,1.1898,1.19,344
2021-06-30T03:15:00Z,1.1899899999999999,1.19003,1.18981,1.1899899999999999,236
2021-06-30T03:30:00Z,1.19,1.19012,1.1899,1.19007,185
2021-06-30T03:45:00Z,1.19007,1.19029,1.18997,1.19027,299
2021-06-30T04:00:00Z,1.19026,1.1903,1.19013,1.19018,134
2021-06-30T04:15:00Z,1.19017,1.19046,1.1901,1.1904,207
2021-06-30T04:30:00Z,1.19039,1.19042,1.19014,1.19021,193
2021-06-30T04:45:00Z,1.19021,1.19021,1.18995,1.1899899999999999,301
2021-06-30T05:00:00Z,1.18998,1.1903299999999999,1.18997,1.19026,261
2021-06-30T05:15:00Z,1.19026,1.19053,1.1902300000000001,1.19027,227
2021-06-30T05:30:00Z,1.19027,1.19041,1.19014,1.19024,291
2021-06-30T05:45:00Z,1.19024,1.19024,1.1896,1.1896,304
2021-06-30T06:00:00Z,1.1896200000000001,1.19,1.18943,1.18982,637
2021-06-30T06:15:00Z,1.18982,1.19008,1.18981,1.19002,461
2021-06-30T06:30:00Z,1.19003,1.19053,1.1898900000000001,1.19026,437
2021-06-30T06:45:00Z,1.19027,1.19082,1.19002,1.1905000000000001,589
2021-06-30T07:00:00Z,1.19051,1.19055,1.18951,1.18993,1228
2021-06-30T07:15:00Z,1.18993,1.19036,1.18952,1.18952,791
2021-06-30T07:30:00Z,1.1895,1.18998,1.18932,1.18971,769
2021-06-30T07:45:00Z,1.1897,1.19051,1.18963,1.1901,584
2021-06-30T08:00:00Z,1.19009,1.19012,1.18888,1.18898,1007
2021-06-30T08:15:00Z,1.18896,1.1893799999999999,1.18862,1.18934,1003
2021-06-30T08:30:00Z,1.18933,1.18971,1.18893,1.18903,844
2021-06-30T08:45:00Z,1.18903,1.18915,1.18852,1.18862,976
2021-06-30T09:00:00Z,1.18863,1.18952,1.18862,1.18899,829
2021-06-30T09:15:00Z,1.18897,1.1896,1.18887,1.18959,644
2021-06-30T09:30:00Z,1.18959,1.18984,1.18931,1.18955,589
2021-06-30T09:45:00Z,1.18955,1.18957,1.18893,1.1892800000000001,745
2021-06-30T10:00:00Z,1.1892800000000001,1.18931,1.18862,1.18862,768
2021-06-30T10:15:00Z,1.18862,1.1888,1.18838,1.18852,681
2021-06-30T10:30:00Z,1.18852,1.18931,1.18852,1.18882,800
2021-06-30T10:45:00Z,1.18882,1.18905,1.18853,1.18897,545
2021-06-30T11:00:00Z,1.18896,1.18912,1.18831,1.18859,794
2021-06-30T11:15:00Z,1.1886,1.18869,1.18827,1.18855,573
2021-06-30T11:30:00Z,1.18856,1.18893,1.1884299999999999,1.18884,511
2021-06-30T11:45:00Z,1.18884,1.18952,1.18855,1.1893799999999999,802
2021-06-30T12:00:00Z,1.1893799999999999,1.18943,1.18809,1.18842,928
2021-06-30T12:15:00Z,1.1884299999999999,1.18934,1.18763,1.18776,1591
2021-06-30T12:30:00Z,1.18777,1.18824,1.18769,1.18785,1136
2021-06-30T12:45:00Z,1.18785,1.18837,1.18766,1.18825,801
2021-06-30T13:00:00Z,1.18825,1.18826,1.18717,1.18725,896
2021-06-30T13:15:00Z,1.18725,1.18735,1.1868400000000001,1.18717,797
2021-06-30T13:30:00Z,1.18717,1.1875,1.1865700000000001,1.18677,1040
2021-06-30T13:45:00Z,1.18677,1.18744,1.1865700000000001,1.18742,1343
2021-06-30T14:00:00Z,1.18742,1.18749,1.1862,1.18644,1243
2021-06-30T14:15:00Z,1.18645,1.18649,1.1856,1.18603,1154
2021-06-30T14:30:00Z,1.18602,1.18706,1.18568,1.18641,1299
2021-06-30T14:45:00Z,1.18645,1.18719,1.18497,1.18595,3082
2021-06-30T15:00:00Z,1.18595,1.187,1.18582,1.1862,2022
2021-06-30T15:15:00Z,1.1862,1.1862300000000001,1.18546,1.18573,989
2021-06-30T15:30:00Z,1.1857199999999999,1.18575,1.18453,1.18473,978
2021-06-30T15:45:00Z,1.18473,1.18526,1.18454,1.18486,833
2021-06-30T16:00:00Z,1.18486,1.18542,1.18475,1.18542,745
2021-06-30T16:15:00Z,1.18543,1.18553,1.18488,1.18489,696
2021-06-30T16:30:00Z,1.18489,1.18504,1.18468,1.18503,488
2021-06-30T16:45:00Z,1.18504,1.18512,1.18474,1.18487,325
2021-06-30T17:00:00Z,1.18487,1.1853,1.18487,1.18516,458
2021-06-30T17:15:00Z,1.18517,1.18573,1.18515,1.18537,387
2021-06-30T17:30:00Z,1.18535,1.18547,1.18514,1.18518,283
2021-06-30T17:45:00Z,1.18518,1.18532,1.1851099999999999,1.18531,269
2021-06-30T18:00:00Z,1.18531,1.18543,1.18489,1.18497,432
2021-06-30T18:15:00Z,1.18497,1.18518,1.18489,1.1851,205
2021-06-30T18:30:00Z,1.18508,1.18508,1.18483,1.18498,167
2021-06-30T18:45:00Z,1.18498,1.18502,1.18463,1.18479,386
2021-06-30T19:00:00Z,1.1848,1.18513,1.18462,1.18509,264
2021-06-30T19:15:00Z,1.1851099999999999,1.18539,1.18502,1.18536,257
2021-06-30T19:30:00Z,1.18537,1.18617,1.18535,1.18605,389
2021-06-30T19:45:00Z,1.18606,1.18606,1.18561,1.1859,536
2021-06-30T20:00:00Z,1.18587,1.18602,1.1858,1.1858,242
2021-06-30T20:15:00Z,1.18581,1.1859899999999999,1.18579,1.18592,185
2021-06-30T20:30:00Z,1.18593,1.18603,1.18585,1.1859,89
2021-06-30T20:45:00Z,1.1859,1.18605,1.18553,1.18571,442
2021-06-30T21:00:00Z,1.18573,1.18583,1.18548,1.18566,41
2021-06-30T21:15:00Z,1.18566,1.18577,1.1856200000000001,1.18566,20
2021-06-30T21:30:00Z,1.18566,1.18566,1.1856200000000001,1.18566,11
2021-06-30T21:45:00Z,1.18566,1.1859,1.18564,1.1857,97
2021-06-30T22:00:00Z,1.18569,1.1859,1.18568,1.18576,292
2021-06-30T22:15:00Z,1.18575,1.1858,1.18571,1.18577,106
2021-06-30T22:30:00Z,1.18577,1.18578,1.18552,1.18552,87
2021-06-30T22:45:00Z,1.18551,1.1858,1.18547,1.18579,118
2021-06-30T23:00:00Z,1.18579,1.18594,1.18577,1.18587,125
2021-06-30T23:15:00Z,1.18588,1.18604,1.18581,1.18583,82
2021-06-30T23:30:00Z,1.18582,1.18582,1.18557,1.18564,100
2021-06-30T23:45:00Z,1.18564,1.18564,1.18556,1.1856200000000001,48
2021-07-01T00:00:00Z,1.1856200000000001,1.18567,1.18523,1.18537,340
2021-07-01T00:15:00Z,1.1853799999999999,1.18545,1.18483,1.18516,340
2021-07-01T00:30:00Z,1.18517,1.18532,1.1851099999999999,1.18518,263
2021-07-01T00:45:00Z,1.18519,1.18533,1.18468,1.18489,543
2021-07-01T01:00:00Z,1.18489,1.18542,1.18489,1.18542,408
2021-07-01T01:15:00Z,1.18541,1.18545,1.18502,1.18506,285
2021-07-01T01:30:00Z,1.18506,1.1853799999999999,1.18503,1.18515,330
2021-07-01T01:45:00Z,1.18515,1.18521,1.18478,1.1852,401
2021-07-01T02:00:00Z,1.18519,1.18519,1.18492,1.18502,215
2021-07-01T02:15:00Z,1.1850100000000001,1.1851099999999999,1.1849,1.18497,162
2021-07-01T02:30:00Z,1.18498,1.1851,1.18492,1.18492,195
2021-07-01T02:45:00Z,1.18493,1.1851,1.18493,1.18503,185
2021-07-01T03:00:00Z,1.18502,1.18502,1.18473,1.18488,273
2021-07-01T03:15:00Z,1.18486,1.18508,1.18484,1.18503,146
2021-07-01T03:30:00Z,1.18503,1.1851099999999999,1.185,1.18503,115
2021-07-01T03:45:00Z,1.18504,1.18519,1.18498,1.18507,196
2021-07-01T04:00:00Z,1.18508,1.18512,1.18494,1.18507,116
2021-07-01T04:15:00Z,1.18507,1.1851,1.18488,1.18488,108
2021-07-01T04:30:00Z,1.18488,1.18493,1.18465,1.18493,196
2021-07-01T04:45:00Z,1.18493,1.185,1.1849,1.18493,144
2021-07-01T05:00:00Z,1.18493,1.18493,1.1846,1.18466,230
2021-07-01T05:15:00Z,1.18466,1.18469,1.18391,1.18396,617
2021-07-01T05:30:00Z,1.18396,1.18423,1.18392,1.18422,276
2021-07-01T05:45:00Z,1.18421,1.18438,1.18413,1.18437,254
2021-07-01T06:00:00Z,1.18437,1.18449,1.18388,1.18422,665
2021-07-01T06:15:00Z,1.18422,1.18431,1.18376,1.1837900000000001,476
2021-07-01T06:30:00Z,1.18378,1.18452,1.18377,1.18447,760
2021-07-01T06:45:00Z,1.18449,1.1856200000000001,1.18392,1.1855,1447
2021-07-01T07:00:00Z,1.18549,1.18603,1.18515,1.1859,1761
2021-07-01T07:15:00Z,1.1859,1.18596,1.18525,1.18566,963
2021-07-01T07:30:00Z,1.18566,1.18575,1.18505,1.18512,937
2021-07-01T07:45:00Z,1.1851099999999999,1.18534,1.18458,1.18481,794
2021-07-01T08:00:00Z,1.18482,1.18503,1.18426,1.18436,1060
2021-07-01T08:15:00Z,1.18433,1.18493,1.18428,1.18436,761
2021-07-01T08:30:00Z,1.18437,1.18459,1.18386,1.18396,871
2021-07-01T08:45:00Z,1.18395,1.18457,1.18395,1.18449,762
2021-07-01T09:00:00Z,1.18447,1.1849,1.18407,1.18482,700
2021-07-01T09:15:00Z,1.18481,1.18535,1.18476,1.18514,674
2021-07-01T09:30:00Z,1.18515,1.18567,1.18498,1.1853799999999999,1028
2021-07-01T09:45:00Z,1.18541,1.18563,1.1853,1.18545,632
2021-07-01T10:00:00Z,1.18545,1.18545,1.18494,1.1851,760
2021-07-01T10:15:00Z,1.1851,1.18564,1.1851,1.18539,788
2021-07-01T10:30:00Z,1.18539,1.1857199999999999,1.1853799999999999,1.18557,510
2021-07-01T10:45:00Z,1.18555,1.1867,1.18546,1.1867,920
2021-07-01T11:00:00Z,1.1867,1.187,1.18645,1.1868400000000001,969
2021-07-01T11:15:00Z,1.1868400000000001,1.18727,1.18681,1.18704,944
2021-07-01T11:30:00Z,1.18703,1.18752,1.18674,1.1875,847
2021-07-01T11:45:00Z,1.1875,1.18786,1.18714,1.1877,891
2021-07-01T12:00:00Z,1.1877,1.1884299999999999,1.18729,1.18834,1071
2021-07-01T12:15:00Z,1.18835,1.18844,1.1876,1.18769,855
2021-07-01T12:30:00Z,1.18767,1.18781,1.1871800000000001,1.18767,1267
2021-07-01T12:45:00Z,1.18769,1.18798,1.18761,1.18785,555
2021-07-01T13:00:00Z,1.18787,1.18822,1.1871,1.18712,1184
2021-07-01T13:15:00Z,1.18712,1.18761,1.18693,1.18706,930
2021-07-01T13:30:00Z,1.18705,1.18714,1.18649,1.18676,970
2021-07-01T13:45:00Z,1.18677,1.1878,1.18676,1.1877900000000001,1026
2021-07-01T14:00:00Z,1.1878199999999999,1.18803,1.18602,1.18604,1819
2021-07-01T14:15:00Z,1.18604,1.18687,1.18584,1.18654,1240
2021-07-01T14:30:00Z,1.18653,1.18663,1.18574,1.18632,1360
2021-07-01T14:45:00Z,1.18632,1.18703,1.18612,1.18685,1600
2021-07-01T15:00:00Z,1.18685,1.18685,1.18552,1.18559,1317
2021-07-01T15:15:00Z,1.18559,1.1857199999999999,1.18494,1.18506,1053
2021-07-01T15:30:00Z,1.18507,1.1857,1.18485,1.18508,899
2021-07-01T15:45:00Z,1.18509,1.18613,1.18509,1.18559,742
2021-07-01T16:00:00Z,1.18559,1.1859899999999999,1.18529,1.18576,834
2021-07-01T16:15:00Z,1.18576,1.18585,1.185,1.18529,536
2021-07-01T16:30:00Z,1.1853,1.18537,1.18483,1.18489,438
2021-07-01T16:45:00Z,1.18489,1.1850100000000001,1.18473,1.18493,330
2021-07-01T17:00:00Z,1.18493,1.18548,1.1849,1.18524,291
2021-07-01T17:15:00Z,1.18524,1.18532,1.1850100000000001,1.18503,328
2021-07-01T17:30:00Z,1.18504,1.18545,1.1850100000000001,1.18503,310
2021-07-01T17:45:00Z,1.18504,1.18513,1.18468,1.18472,227
2021-07-01T18:00:00Z,1.18473,1.18495,1.18446,1.1844999999999999,311
2021-07-01T18:15:00Z,1.1844999999999999,1.18459,1.18433,1.18453,299
2021-07-01T18:30:00Z,1.18453,1.18453,1.18438,1.18444,134
2021-07-01T18:45:00Z,1.18444,1.18456,1.18414,1.1841599999999999,297
2021-07-01T19:00:00Z,1.18417,1.18445,1.18411,1.18444,299
2021-07-01T19:15:00Z,1.18445,1.18476,1.18443,1.18465,175
2021-07-01T19:30:00Z,1.1846700000000001,1.18473,1.18444,1.18445,230
2021-07-01T19:45:00Z,1.18445,1.18485,1.18424,1.18469,396
2021-07-01T20:00:00Z,1.18469,1.18484,1.18459,1.18464,200
2021-07-01T20:15:00Z,1.18465,1.18476,1.18459,1.18466,86
2021-07-01T20:30:00Z,1.1846700000000001,1.18489,1.1846700000000001,1.1847699999999999,89
2021-07-01T20:45:00Z,1.1847699999999999,1.18509,1.1847699999999999,1.1850100000000001,269
2021-07-01T21:00:00Z,1.18505,1.18518,1.18497,1.18497,21
2021-07-01T21:15:00Z,1.18496,1.1850100000000001,1.1848,1.18496,13
2021-07-01T21:30:00Z,1.18497,1.18506,1.18484,1.18492,25
2021-07-01T21:45:00Z,1.18491,1.18503,1.18487,1.185,29
2021-07-01T22:00:00Z,1.185,1.18508,1.18482,1.18485,105
2021-07-01T22:15:00Z,1.18485,1.18485,1.18426,1.18429,145
2021-07-01T22:30:00Z,1.18429,1.18478,1.18427,1.18465,150
2021-07-01T22:45:00Z,1.18464,1.18476,1.18461,1.18465,77
2021-07-01T23:00:00Z,1.18466,1.18468,1.18447,1.18447,242
2021-07-01T23:15:00Z,1.18447,1.18454,1.18432,1.18443,111
2021-07-01T23:30:00Z,1.18442,1.18463,1.18432,1.18462,110
2021-07-01T23:45:00Z,1.18461,1.18468,1.18453,1.1846,86
2021-07-02T00:00:00Z,1.1846,1.18478,1.18427,1.18442,333
2021-07-02T00:15:00Z,1.18441,1.18452,1.18411,1.18433,259
